10,MARIA MONTE JOVE,Paseo Clara Montesinos 6,12107,Castellon,742556330,mmonte@mail.kz,1996-05-16,girl1.jpg,Jefe Central de Recursos Humanos,6,Analista de Registro y Ctrl. Estadistico Jefe,2,Almacenista Jefe,8,Master Universitario en Recursos Geologicos e Inge,Universidad Rovira i Virgili,aleman,7,italiano,3,valenciano,1,ingles,1,C++,mysql,Visual Basic,Ajax,C++,html,Iphone-sdk,C
11,JONATAN DAVID CHIRINOS,Camino de Emilia Aranda 92,33213,Asturias,713020596,jdavid@hotmail.com,1976-09-14,man1.jpg,Jefe de Produccion de Audiovisuales,2,Promotor Social,2,Promotor Vendedor de Material Didactico,8,Graduado o Graduada en Ingenieria en Sistemas Audi,Universidad de Zaragoza,italiano,8,vasco,5,arabe,3,vasco,6,C++,Ruby-on-rails,Android,mysql,php,asp.net,html,python
12,SHIRLEY PATRICIA PACURAR,Vial Cristina Alvarez 32 Puerta 1 ,12727,Castellon,747955168,spatricia@yahoo.com,1982-05-19,girl1.jpg,Jefe de Produccion de Audiovisuales,2,Asistente de Biologia,9,Asistente de farmacia,3,Programa de Doctorado en Ciencias y Tecnologias Fi,Universidad de A Coruña,valenciano,2,ingles,0,valenciano,10,gallego,0,database,Objective-c,sql,Linux,Java,Ruby-on-rails,C,C
13,NEVILLE ESPARRAGO,Vial Alvaro Manuel 46 Apt. 64 ,36752,Pontevedra,787167660,nesparrag@hotmail.com,1977-02-03,man2.jpg,Inspector de Higiene y Control de Precios de Alime,8,Inspector de Control de Perdidas,4,Enfermera (o),4,Programa de Doctorado en Enfermeria y Salud por la,Universidad Loyola Andalucia,arabe,4,arabe,10,aleman,10,aleman,8,Objective-c,database,Visual-Studio,php,Flash,Windows,database,Django
14,XIANGDONG PARAJO,Callejón de Angela Yáñez 28 Apt. 87 ,20158,Gipuzkoa,685996884,xparaj@hotmail.com,1986-05-12,man1.jpg,Instructor de Desarrollo en Artes Auditivas,8,Asistente de Seguro de Transporte Automotor,6,Asistente Ejecutivo de Estudios para Graduados,9,Master Universitario en Investigacion en Podologia,Universidad de A Coruña,español,9,vasco,6,aleman,4,valenciano,1,iphone,php,Objective-c,C++,Android,C++,Windows,Objective-c
15,FATIMA PATRICIA LEYE,Vial Salvador Gil 39,24904,Leon,653770961,fpatricia@aol.com,1974-11-03,girl1.jpg,Abogado,2,Supervisor de Registro y Control de Bienes,3,Asistente de Biologia,7,Master Universitario en Economia y Desarrollo Terr,Universitat Oberta de Catalunya,vasco,6,holandes,10,holandes,4,holandes,5,css,Java,Django,Android,html,jquery,Objective-c,C++
16,NIEVES ROSA PANDO,Pasadizo Alfonso Figuerola 141 Piso 8 ,35579,Las Palmas,770524456,nrosa@hotmail.com,1970-07-30,girl1.jpg,Asistente Ejecutivo de Estudios para Graduados,10,Inspector de Control de Perdidas,1,Dibujante,8,Master Universitario en innovacion docente en educ,Universidad de Zaragoza,gallego,10,portugues,3,portugues,6,vasco,2,html,Visual-Studio,sql,asp.net,Visual Basic,Linux,C++,Visual-Studio
17,LUDWIG MARIBLANCA,Vial de Patricia Morán 48,33878,Asturias,653056396,lmariblanc@aol.com,1972-05-01,man1.jpg,Analista de Laboratorio de Proteccion Ambiental,8,Auxiliar de Biblioteca,10,Comprador,5,Master Universitario en salud publica,Universidad de Alcala,arabe,3,vasco,1,vasco,2,gallego,6,css,Android,html,sql,Visual-Studio,html,Visual Basic,Android
18,LEVI MONLEON,Cuesta de Virginia Sarmiento 61,41220,Sevilla,624990387,lmonleo@mail.kz,1995-09-23,man2.jpg,Tecnico Electromecanico de Equipos Odontologicos,9,Ingeniero Forestal,2,Facilitador de Desarrollo en Artes Plasticas,1,Master Universitario en Estudios Avanzados y  Apli,Universidad de Valladolid,vasco,7,valenciano,10,aleman,1,gallego,0,Java,sql,sql,Flash,Windows,C,Sql-server,python
19,CARLOS ALEXANDRE PERICH,Via de Celia Miguel 127,30625,Murcia,683432424,calexandre@mail.com,1978-11-22,man2.jpg,Asistente de Laboratorio de Computacion,2,Jefe de Trafico,2,Asistente de Botanica,0,Master Universitario en Matematica Avanzada,Universidad Catolica Santa Teresa de Jesus de avil,ingles,3,italiano,3,catalan,10,aleman,2,Django,Visual Basic,Visual Basic,php,Ajax,css,Iphone-sdk,Android
20,GINEVRA CAMBRES,Alameda Blanca Figueras 2 Piso 8 ,15627,Coruna,600837406,gcambre@yahoo.com,1993-11-20,girl1.jpg,Analista de Registro y Control Estadistico,5,Coordinador de Deporte,5,Instructor de Desarrollo en Artes Escenicas,4,Master Universitario en Union Europea,Universidad de Cantabria,frances ,0,gallego,6,gallego,9,italiano,0,Sql-server,Objective-c,iphone,mysql,Objective-c,database,Linux,Sql-server
21,BENJAMIN JAMES MAREQUE,Camino Milagros Valentín 82,42865,Soria,729298720,bjames@mail.kz,1994-02-09,man2.jpg,Promotor Vendedor de Material Didactico,9,Jefe de Informatica,9,Jefe de Correo,2,Master Universitario en Filosofia de la Historia: ,Universidad Pontificia Comillas,catalan,2,ingles,6,valenciano,9,arabe,7,C,Sql-server,css,Windows,python,mysql,Java,Visual-Studio
22,OUMKALTOUM GOL,Rambla de Mercedes Silva 52 Piso 9 ,42510,Soria,746605555,ogo@yahoo.com,1975-05-25,girl1.jpg,Analista de Registro y Control Estadistico,3,Oficinista ,3,Enfermera (o),5,Master Universitario en Biodiversidad Terrestre y ,Universidad de Las Palmas de Gran Canaria,arabe,6,gallego,7,gallego,8,frances ,10,Django,Iphone-sdk,Sql-server,Windows,Ruby-on-rails,html,php,Android
23,HORACIA ARENOS,Cañada de Lorena Bilbao 1,06776,Badajoz,776736611,hareno@hotmail.com,1981-06-09,girl2.jpg,Coordinador General de Deporte,4,Topografo ,1,Director de Agrupacion Musical,8,Master Universitario en Finanzas y Banca por la Un,Universidad Politecnica de Cartagena,italiano,10,holandes,5,arabe,3,español,9,Sql-server,Windows,Visual Basic,Linux,XML,Django,database,php
24,EMILIA JUANA TAVERO,Callejón de Jose Antonio Ferrer 22 Puerta 5 ,24162,Leon,737751798,ejuana@mail.kz,1996-02-10,girl2.jpg,Contador,2,Analista de Nomina,9,Mecanico Dental,8,Master Universitario Internacional en Direccion y ,Universidad de Cadiz,gallego,7,arabe,4,arabe,9,vasco,0,C++,database,asp.net,C++,html,html,mysql,jquery
25,TAMARA MARIA POYATOS,Cuesta Francisco Javier Quirós 80 Puerta 1 ,23184,Jaen,600997976,tmaria@hotmail.com,1994-07-23,girl1.jpg,Serigrafista,4,Dietista,0,Supervisor de Biblioteca,2,Master Universitario en Globalizacion: Procesos So,Universidad Europea de Canarias,ingles,5,holandes,8,portugues,10,aleman,4,Java,Android,Ruby-on-rails,Java,jquery,Visual Basic,Ajax,php
26,ELIAS MIGUEL FERVENZA,Pasaje de Ramon Ortiz 80,46217,Valencia,759297355,emiguel@aol.com,1975-02-24,man1.jpg,Jefe de Nomina,0,Jefe de Seguros,1,Promotor Social,5,Master Universitario en Control en Redes Electrica,Universidad de La Rioja,frances ,1,gallego,1,frances ,10,aleman,6,Ajax,css,Sql-server,Objective-c,asp.net,Visual-Studio,javascript,Django
27,MARGARITA ALEJANDRA BELART,Plaza de Angela Nogués 35,38571,Tenerife,605409807,malejandra@gmail.com,1986-09-19,girl1.jpg,Asistente de Protocolo,0,Psicologo Jefe,8,Tecnico Radiologo,2,Programa Oficial de Doctorado en Control de Proces,Universidad Francisco de Vitoria,aleman,10,italiano,8,catalan,4,frances ,4,Objective-c,Ajax,Sql-server,Visual-Studio,Objective-c,asp.net,Django,Sql-server
28,FABIANA ALEJANDRA LUCERON,Callejón de Remedios Sobrino 65 Puerta 5 ,08609,Barcelona,735483953,falejandra@gmail.com,1986-09-28,girl1.jpg,Soplador de Vidrio Jefe,10,Jefe de Seccion de Informatica,4,Administrador Jefe,10,Master Universitario en Literatura Española y Com,Universidad de Malaga,catalan,0,frances ,9,gallego,0,portugues,9,C,Visual-Studio,Windows,Visual Basic,.Net,html,sql,Visual Basic
29,JULIAN ARTURO MONGES,Vial de Sandra Parejo 68,38873,Tenerife,633079810,jarturo@mail.com,1970-01-25,man1.jpg,Asistente de Costos de Obras,2,Auditor,9,Supervisor de Laboratorio,0,Master Universitario en Tecnicas Avanzadas para la,Universitat de València (Estudi General),valenciano,1,holandes,2,español,7,catalan,7,asp.net,C++,Java,Android,Visual Basic,sql,html,.Net
30,FLORIN IONUT BLANC,Callejón Daniel Borrego 27,16768,Cuenca,759684117,fionut@gmail.com,1986-11-08,man1.jpg,Analista Especialista de Recursos Humanos,7,Periodista,4,Soplador de Vidrio Jefe,0,Programa Oficial de Doctorado en Ingenieria Agrono,Universidad de Girona,español,5,portugues,1,holandes,9,ingles,3,asp.net,Ajax,iphone,.Net,Java,html,XML,.Net
31,AVETIK MING,Paseo de Enrique Álvarez 15 Piso 4 ,13335,Ciudad Real,712877985,amin@gmail.com,1989-07-03,man2.jpg,Locutor,3,Enfermera (o) Instrumentista,9,Docente de Aula,10,Programa Oficial de Doctorado en Estudios Sociales,Universidad de Granada,vasco,1,portugues,5,aleman,6,portugues,4,css,Sql-server,Ajax,Sql-server,C,Android,javascript,asp.net
32,IONE MORANT,Via Francisca Recio 16 Puerta 6 ,35423,Las Palmas,660246765,imoran@gmail.com,1990-01-01,girl2.jpg,Periodista,0,Analista de Recursos Humanos,6,Musicalizador,7,Programa Oficial de Doctorado en Economia Financie,Universitat Internacional Valenciana,italiano,8,catalan,3,ingles,4,aleman,9,javascript,Ajax,Iphone-sdk,Django,javascript,C,javascript,.Net
33,CRISTINA JOSEFA FONTA,Via de Fernando Alemany 6 Piso 3 ,16801,Cuenca,764003762,cjosefa@aol.com,1994-09-16,girl2.jpg,Analista de Registro y Ctrl. Estadistico Jefe,7,Asistente de Publicidad y Mercadeo,5,Serigrafista Principal,8,Master Universitario en Desarrollo Integral de Des,Otros Centros de Nivel Universitario,aleman,8,portugues,7,arabe,1,valenciano,6,javascript,css,Linux,Visual Basic,Ajax,C,.Net,XML
34,NADEZHDA LEE,Acceso de Jose Maria Berenguer 552,14291,Cordoba,615473490,nle@mail.kz,1979-09-12,girl1.jpg,Especialista en Informacion,7,Jefe de Unidades Nutricionales,2,Investigador en Ciencias Sociales,8,Graduado o Graduada en Ingenieria de Aeropuertos p,Universidad Internacional Menendez Pelayo,holandes,3,holandes,1,vasco,10,portugues,10,Linux,C,Sql-server,Ajax,Django,mysql,css,C++
35,JOSE NICASIO BATES,Acceso de Vicenta Corral 9 Piso 6 ,07443,Baleares,695008299,jnicasio@aol.com,1994-09-20,man1.jpg,Jefe de Asistencia Socio-economica Estudiantil,9,Dibujante Ilustrador Jefe,2,Especialista en Informacion,8,Graduado o Graduada en Ingenieria Civil - Hidrolog,Otros Centros de Nivel Universitario,aleman,10,holandes,1,italiano,5,aleman,4,sql,Linux,database,Java,C++,Ruby-on-rails,Visual-Studio,.Net
36,MANSOOR DE LA SEN,Callejón de Eugenia Lloret 728 Piso 2 ,43309,Tarragona,742707993,mde@yahoo.com,1980-01-13,man1.jpg,Jefe de Recursos Humanos,2,Trabajador Social Jefe,0,Zootecnista,10,Master Universitario en Docencia e Interpretacion ,(Conjunto),holandes,7,italiano,6,arabe,3,arabe,7,Ruby-on-rails,php,mysql,Visual-Studio,iphone,Ajax,Django,html
37,MARIA MARBELLA VALCHEVA,Camino de David Barbero 26 Piso 4 ,48168,Bizkaia,689665567,mmarbella@aol.com,1996-06-15,girl1.jpg,Soplador de Vidrio,8,Asistente de Publicaciones,3,Asistente de Histologia,4,Graduado o Graduada en Ingenieria Electromecanica ,Universidad de Santiago de Compostela,aleman,0,vasco,6,holandes,2,vasco,10,C++,.Net,php,Linux,Android,mysql,Django,php
38,EVA CAROLINA AMEZAGA,Avenida Nicolás Carmona 69 Apt. 33 ,47285,Valladolid,673332307,ecarolina@gmail.com,1979-01-22,girl2.jpg,Coordinador Academico,10,Jefe de Seccion de Informatica,5,Asistente de Topografia,10,Graduado o Graduada en Composicion de Musicas Cont,Universidad Pontificia de Salamanca,catalan,9,valenciano,4,español,7,portugues,6,C,Objective-c,Android,C,Ruby-on-rails,C,iphone,Linux
39,SERIGNE CHEIKH DE AYALA,Glorieta Javier Bru 95,32641,Ourense,682370074,scheikh@yahoo.com,1982-09-17,man1.jpg,Arreglista Musical,1,Fotolitografo,1,Director de Ballet o Danza,9,Graduado o Graduada en Estadistica y Empresa,Universidad de Alcala,español,5,portugues,1,español,6,portugues,6,Iphone-sdk,.Net,database,Windows,XML,Visual Basic,iphone,C
40,ISIDRO JAVIER CALDERA,Pasaje de Luís Barrera 64,22340,Huesca,609767701,ijavier@yahoo.com,1995-01-28,man2.jpg,Jefe de Mantenimiento y Reparaciones,3,Jefe de Recursos Humanos,10,Jefe de Mantenimiento y Reparaciones,4,Master Universitario en Estudis Avançats en Comun,Universidad Cardenal Herrera-CEU,frances ,10,italiano,4,portugues,6,catalan,3,css,Sql-server,C++,Flash,Android,Iphone-sdk,iphone,python
41,VIOLETA MIHAELA MARGUENDA,Alameda Eva Puente 51 Piso 7 ,14821,Cordoba,750220080,vmihaela@gmail.com,1989-03-15,girl2.jpg,Tecnico Electromecanico,6,Planificador,1,Jefe de Talleres de Obras,7,Programa Oficial de Doctorado en Ingenieria Civil,Universidad Politecnica de Madrid,frances ,3,catalan,9,frances ,2,catalan,6,Visual Basic,asp.net,Iphone-sdk,Ruby-on-rails,mysql,Windows,Flash,Android
42,DOLORES ELVIRA SANCHEZ PALENCIA,Vial Marta Lledó 19,21979,Huelva,618591708,delvira@hotmail.com,1972-05-08,girl2.jpg,Cartografo,7,Coordinador General de Deporte,8,Medico Especialista,9,Master Universitario en Enseñanza de Español / C,Universidad de Zaragoza,aleman,0,español,7,holandes,1,aleman,8,Flash,database,asp.net,asp.net,Visual-Studio,.Net,iphone,Flash
43,RAYSA BARRIENDOS,Acceso de Jaime Contreras 8,34564,Palencia,782239685,rbarriendo@mail.kz,1995-08-26,girl1.jpg,Zootecnista,6,Jefe de Fotografia,1,Supervisor de Carpinteria (Codigo Transitorio),4,Master Universitario en Farmacologia. Desarrollo E,Universidad de Castilla-La Mancha,portugues,10,italiano,0,aleman,7,español,6,XML,Django,Django,Ruby-on-rails,jquery,javascript,Iphone-sdk,Java
44,ADRIANA INES MINERO,Callejón de Francisco Javier Dalmau 174 Puerta 0 ,17979,Girona,792529576,aines@gmail.com,1992-12-19,girl1.jpg,Director de Agrupacion Musical,7,Jefe de Mantenimiento y Reparaciones,0,Ayudante de Taller de Artes del Fuego,7,Master Universitario en Estudio y Edicion de Texto,Universidad Loyola Andalucia,ingles,1,portugues,5,ingles,2,gallego,9,C++,html,Ruby-on-rails,mysql,Visual-Studio,Visual-Studio,Linux,sql
45,MELANIE ELIZABETH URTUBIA,Plaza de Julia Gallardo 53 Apt. 38 ,27847,Lugo,659438240,melizabeth@mail.kz,1994-03-23,girl2.jpg,Zootecnista,4,Supervisor de Registro y Control de Bienes,3,Supervisor de Biblioteca,4,Master Universitario en Literatura comparada i tra,Universidad Europea de Madrid,catalan,1,gallego,1,catalan,9,aleman,4,python,XML,asp.net,python,Flash,XML,XML,css
46,JULIAN CARLOS OUBIÑA,Glorieta de Anna Marí 986 Puerta 4 ,32609,Ourense,695574226,jcarlos@mail.kz,1987-03-25,man1.jpg,Evaluador Curricular,5,Asistente de Informacion y Control Estudiantil,6,Investigador Ocupacional,3,Master Universitario en Direccion de Empresas (MBA,Universidad de Murcia,catalan,9,holandes,8,portugues,9,holandes,9,sql,sql,css,Android,Django,jquery,C,Windows
47,ASTRID MARIA PUCH,Rambla de Hector Mayol 39 Puerta 5 ,44841,Teruel,634926668,amaria@gmail.com,1985-08-12,girl2.jpg,Tecnico Electromecanico,10,Promotor Social,5,Tecnico Agropecuario,10,Master Universitario en Abogacia por la IE Univers,Universidad Francisco de Vitoria,valenciano,2,gallego,8,ingles,1,gallego,5,Ajax,Visual-Studio,php,Sql-server,XML,XML,Objective-c,Ajax
48,DAVID EDWARD DA ROCHA,Via de Dolores Alsina 28,07672,Baleares,798171723,dedward@mail.com,1972-02-25,man2.jpg,Tecnico Forestal,5,Ayudante de Taller de Artes del Fuego,10,Arquitecto,8,Master Universitario en Ingenieria y Toxicologia M,Universidad Europea de Madrid,arabe,8,holandes,3,vasco,3,catalan,10,C,jquery,Visual Basic,Ajax,database,php,asp.net,Android
49,RUTH PILAR CRAIG,Acceso Gonzalo Valenciano 83 Puerta 0 ,01824,Alava,714672504,rpilar@mail.kz,1991-06-28,girl2.jpg,Ayudante de Taller de Artes del Fuego,3,Asistente de Organizacion Cultural,4,Coordinador Sectorial de Cultura,6,Programa de Doctorado en Desarrollo Regional e Int,Universidad del Pais Vasco/Euskal Herriko Uniberts,holandes,4,español,4,holandes,1,catalan,7,Objective-c,.Net,Visual-Studio,Windows,sql,Linux,asp.net,XML
50,BARTOLOME LUIS VINAL,C. Juana Criado 84,22369,Huesca,780863385,bluis@gmail.com,1987-06-03,man2.jpg,Asistente Agropecuario,6,Secretaria (o),2,Operador de Computacion,7,Master Universitario en Lingüistica Teorica y Apl,Mondragon Unibertsitatea,catalan,4,ingles,2,frances ,2,portugues,2,asp.net,Iphone-sdk,Objective-c,database,Objective-c,Ajax,.Net,C
51,GERMAN SANTIAGO RODEÑO,Cañada Carolina Cifuentes 90 Piso 2 ,19562,Guadalajara,771289391,gsantiago@gmail.com,1997-04-25,man1.jpg,Coordinador Sectorial de Cultura,8,Jefe de Obras,3,Auxiliar de Laboratorio,4,Master Universitario en Cuidados de Enfermeria Int,Mondragon Unibertsitatea,aleman,4,ingles,1,español,4,aleman,9,Sql-server,Linux,jquery,javascript,jquery,python,Iphone-sdk,Visual-Studio
52,ELIA CID,Cañada Ricardo Burgos 90,50914,Zaragoza,690516923,eci@gmail.com,1995-08-25,girl1.jpg,Jefe de Seguridad Industrial e Higiene Ocupacional,5,Operador de Equipos de Telecomunicaciones,0,Investigador Ocupacional,10,Programa de Doctorado en Electronica: Sistemas Ele,Universidad de La Laguna,aleman,10,arabe,7,valenciano,6,vasco,8,python,mysql,C++,Visual Basic,asp.net,Windows,sql,Visual Basic
53,AMEDEO PICAÑOL,Plaza de Josefina Toledo 88 Apt. 01 ,26610,La Rioja,783609274,apicaÑo@hotmail.com,1970-04-06,man2.jpg,Enfermera Comunitaria,8,Almacenista (Codigo Transitorio),9,Kinesiologo,9,Programa Oficial de Doctorado en Tecnicas Modernas,Universidad Rey Juan Carlos,frances ,10,valenciano,3,frances ,0,gallego,8,Visual Basic,Visual-Studio,C,Django,Windows,mysql,Linux,XML
54,MANZOOR BENAYAD,Pasaje de Lorena Barreda 71 Apt. 28 ,18299,Granada,712165841,mbenaya@aol.com,1990-09-15,man1.jpg,Asistente de Produccion de Radiodifusora,8,Asistente de Publicaciones,6,Tecnico de Petroleo,6,Master Universitario en Psicogerontologia,Universidad de Almeria,español,9,gallego,7,valenciano,9,vasco,7,asp.net,Sql-server,iphone,php,XML,Ruby-on-rails,Android,javascript
55,MARIA IDAIRA MUNIR,Ronda Juan Francisco Ramos 57 Apt. 50 ,01181,Alava,799471018,midaira@aol.com,1988-11-16,girl1.jpg,Jefe de Contabilidad,9,Coralista Lider de Cuerdas,5,Inspector de Control de Perdidas,5,Master Universitario en Produccion Animal,Universidad Loyola Andalucia,vasco,2,valenciano,1,gallego,8,frances ,2,php,Django,Django,Sql-server,python,asp.net,Ruby-on-rails,iphone
56,ISMAIL ENRIQUEZ,Pasadizo de Belen Lara 1 Piso 7 ,14321,Cordoba,696293679,ienrique@yahoo.com,1992-05-01,man2.jpg,Operador de Audio,2,Asistente Ejecutivo de Egreamigos,2,Especialista en Asistencia Tecnica Institucional,3,Doctor vinculado al Master Universitario en lingü,Universidad Complutense de Madrid,ingles,6,italiano,4,italiano,9,ingles,2,.Net,Django,css,python,sql,database,Ajax,Iphone-sdk
57,MARTA ALICIA NIEBLA,Cañada Juan Francisco Roig 4,25879,Lleida,788440982,malicia@gmail.com,1984-08-26,girl2.jpg,Ingeniero Agronomo Jefe,10,Enfermera (o) Jefe,7,Ingeniero Agronomo,1,Master Universitario en Tecnologias alimentarias,Universidad de Granada,ingles,4,gallego,7,catalan,8,holandes,2,Flash,Ajax,sql,html,Linux,python,python,Flash
58,RAUL ANDREI JARANA,Cañada Antonia Bayo 96 Puerta 9 ,07538,Baleares,637454045,randrei@yahoo.com,1990-11-19,man1.jpg,Higienista Dental,1,Entrenador Deportivo,2,Secretaria (o) Ejecutiva (o) Bilingüe,4,Graduado o Graduada en Biotecnologia por la Univer,Universidad de Castilla-La Mancha,italiano,9,portugues,0,español,3,catalan,2,.Net,database,css,asp.net,Visual-Studio,jquery,Ajax,Flash
59,MICHELLE LOUISE FALGUERAS,Rambla Luís Escrivá 72 Piso 3 ,18204,Granada,742836025,mlouise@mail.com,1971-09-10,girl2.jpg,Asistente de Director de Orfeon Universitario,1,Comandante del Cuerpo de Bomberos ,4,Jefe de Salud Integral,1,Graduado o Graduada en Diseño de Interiores,Universidad Francisco de Vitoria,catalan,5,español,0,gallego,8,vasco,7,sql,Ajax,Sql-server,css,Visual-Studio,Django,css,Ruby-on-rails
60,FRANCISCA CONCEPCION REPULLO,Pasaje Nieves Ariño 89,36163,Pontevedra,731544774,fconcepcion@gmail.com,1981-01-04,girl1.jpg,Cartografo,8,Supervisor de Servicios Generales,1,Asistente de Camara,3,Programa de Doctorado en Prehistoria y Ciencias de,Universidad Rey Juan Carlos,italiano,1,aleman,8,arabe,9,frances ,10,Ajax,XML,Windows,php,css,iphone,Django,asp.net
61,ALAIN JOSE ZIYANI,Cuesta de Rodrigo Iniesta 86 Piso 4 ,21336,Huelva,720568635,ajose@yahoo.com,1985-10-09,man2.jpg,Especialista en Asistencia Tecnica Institucional,4,Asistente de Biologia,4,Coordinador del Programa de Asistencia Medica Estu,8,Master Universitario en Tecnologias opticas y de l,Universidad de Burgos,arabe,0,italiano,10,valenciano,1,holandes,4,mysql,javascript,Linux,Visual-Studio,XML,sql,Visual Basic,Java
62,CLAUDIA SOFIA BRAOJOS,Callejón de Jose Luis Noguera 31,52342,Melilla,720167939,csofia@mail.kz,1972-10-10,girl1.jpg,Jefe de Analisis y Procesamiento de Compras,2,Analista de Registro y Ctrl. Estadistico Jefe,9,Fotolitografo,3,Programa Oficial de Doctorado en Fisica,Universidad de Valladolid,portugues,3,gallego,9,italiano,8,catalan,7,XML,Objective-c,asp.net,C,html,html,Ruby-on-rails,html
63,ROBERTO MARIO VERDERA,Cañada Marc Castillo 931,13584,Ciudad Real,779133057,rmario@yahoo.com,1970-01-21,man2.jpg,Enfermera (o),5,Mecanico Dental,10,Asistente de Biblioteca,4,Graduado o Graduada en Ciencia y Salud Animal,Universidad de Jaen,gallego,6,frances ,1,catalan,7,italiano,10,Ajax,Visual Basic,jquery,.Net,Objective-c,XML,Ajax,Django
64,JOSE NORBEY ESCALES,Calle de Juan José Valls 491,48154,Bizkaia,700731074,jnorbey@gmail.com,1979-05-11,man2.jpg,Asistente de Seguros,4,Jefe de Seguros,6,Asistente de Almacen (Codigo Transitorio),2,Programa Oficial de Doctorado en Politicas Publica,Universidad Loyola Andalucia,valenciano,4,ingles,1,ingles,1,español,7,asp.net,Iphone-sdk,Ajax,Visual Basic,XML,javascript,database,XML
